,addr_mask,chksum,code,gw,id,len,ptr,reserved,seq,time,ts_ori,ts_rx,ts_tx,type,unused
1504,,,,,,1514,,,,1488942685.529384,,,,,
1505,,,,,,1514,,,,1488942685.529386,,,,,
1506,,,,,,1514,,,,1488942685.529388,,,,,
1507,,,,,,1514,,,,1488942685.529389,,,,,
1508,,,,,,1514,,,,1488942685.529391,,,,,
1509,,,,,,1514,,,,1488942685.529438,,,,,
1510,,,,,,1514,,,,1488942685.529443,,,,,
1511,,,,,,1514,,,,1488942685.529445,,,,,
1512,,,,,,1514,,,,1488942685.529447,,,,,
1513,,,,,,1514,,,,1488942685.529484,,,,,
1514,,,,,,1514,,,,1488942685.529487,,,,,
1515,,,,,,1514,,,,1488942685.529488,,,,,
1516,,,,,,1514,,,,1488942685.52949,,,,,
1517,,,,,,1514,,,,1488942685.529525,,,,,
1518,,,,,,1514,,,,1488942685.529528,,,,,
1519,,,,,,1514,,,,1488942685.529529,,,,,
1520,,,,,,1514,,,,1488942685.529531,,,,,
1521,,,,,,1514,,,,1488942685.529578,,,,,
1522,,,,,,1514,,,,1488942685.529581,,,,,
1523,,,,,,1514,,,,1488942685.529583,,,,,
1524,,,,,,1514,,,,1488942685.529585,,,,,
1525,,,,,,1514,,,,1488942685.529633,,,,,
1526,,,,,,1514,,,,1488942685.529636,,,,,
1527,,,,,,1514,,,,1488942685.52964,,,,,
1528,,,,,,1514,,,,1488942685.529642,,,,,
1529,,,,,,1514,,,,1488942685.529643,,,,,
1530,,,,,,1514,,,,1488942685.529677,,,,,
1531,,,,,,1514,,,,1488942685.529679,,,,,
1532,,,,,,1514,,,,1488942685.529681,,,,,
1533,,,,,,1514,,,,1488942685.529682,,,,,
1534,,,,,,1514,,,,1488942685.529729,,,,,
1535,,,,,,1514,,,,1488942685.529731,,,,,
1536,,,,,,1514,,,,1488942685.529734,,,,,
1537,,,,,,1514,,,,1488942685.529736,,,,,
1538,,,,,,1514,,,,1488942685.529779,,,,,
1539,,,,,,1514,,,,1488942685.529783,,,,,
1540,,,,,,282,,,,1488942685.529786,,,,,
1541,,63747.0,0.0,,17635.0,1514,,,10.0,1488942685.529847,,,,0.0,
1542,,,,,,1514,,,,1488942685.529877,,,,,
1543,,,,,,1514,,,,1488942685.52989,,,,,
1544,,,,,,1514,,,,1488942685.529901,,,,,
1545,,,,,,1514,,,,1488942685.529912,,,,,
1546,,,,,,1514,,,,1488942685.529939,,,,,
1547,,,,,,1514,,,,1488942685.529951,,,,,
1548,,,,,,1514,,,,1488942685.529962,,,,,
1549,,,,,,1514,,,,1488942685.529977,,,,,
1550,,,,,,1514,,,,1488942685.529989,,,,,
1551,,,,,,1514,,,,1488942685.53,,,,,
1552,,,,,,1514,,,,1488942685.530011,,,,,
1553,,,,,,1514,,,,1488942685.530023,,,,,
1554,,,,,,1514,,,,1488942685.530034,,,,,
1555,,,,,,1514,,,,1488942685.530045,,,,,
1556,,,,,,1514,,,,1488942685.530064,,,,,
1557,,,,,,1514,,,,1488942685.530084,,,,,
1558,,,,,,1514,,,,1488942685.530104,,,,,
1559,,,,,,1514,,,,1488942685.530124,,,,,
1560,,,,,,1514,,,,1488942685.530144,,,,,
1561,,,,,,1514,,,,1488942685.530164,,,,,
1562,,,,,,1514,,,,1488942685.530185,,,,,
1563,,,,,,1514,,,,1488942685.530205,,,,,
1564,,,,,,1514,,,,1488942685.530225,,,,,
1565,,,,,,1514,,,,1488942685.530238,,,,,
1566,,,,,,1514,,,,1488942685.530249,,,,,
1567,,,,,,1514,,,,1488942685.53026,,,,,
1568,,,,,,1514,,,,1488942685.530272,,,,,
1569,,,,,,1514,,,,1488942685.530283,,,,,
1570,,,,,,1514,,,,1488942685.530294,,,,,
1571,,,,,,1514,,,,1488942685.530305,,,,,
1572,,,,,,1514,,,,1488942685.530317,,,,,
1573,,,,,,1514,,,,1488942685.530328,,,,,
1574,,,,,,1514,,,,1488942685.530369,,,,,
1575,,,,,,1514,,,,1488942685.530378,,,,,
1576,,,,,,1514,,,,1488942685.53038,,,,,
1577,,,,,,1514,,,,1488942685.530382,,,,,
1578,,,,,,282,,,,1488942685.530383,,,,,
1579,,57083.0,0.0,,17635.0,1514,,,11.0,1488942686.531101,,,,8.0,
1580,,,,,,1514,,,,1488942686.531112,,,,,
1581,,,,,,1514,,,,1488942686.531128,,,,,
1582,,,,,,1514,,,,1488942686.53113,,,,,
1583,,,,,,1514,,,,1488942686.531132,,,,,
1584,,,,,,1514,,,,1488942686.531134,,,,,
1585,,,,,,1514,,,,1488942686.531183,,,,,
1586,,,,,,1514,,,,1488942686.531186,,,,,
1587,,,,,,1514,,,,1488942686.531189,,,,,
1588,,,,,,1514,,,,1488942686.531191,,,,,
1589,,,,,,1514,,,,1488942686.531224,,,,,
1590,,,,,,1514,,,,1488942686.531226,,,,,
1591,,,,,,1514,,,,1488942686.531228,,,,,
1592,,,,,,1514,,,,1488942686.53123,,,,,
1593,,,,,,1514,,,,1488942686.531279,,,,,
1594,,,,,,1514,,,,1488942686.531282,,,,,
1595,,,,,,1514,,,,1488942686.531284,,,,,
1596,,,,,,1514,,,,1488942686.531287,,,,,
1597,,,,,,1514,,,,1488942686.531323,,,,,
1598,,,,,,1514,,,,1488942686.53133,,,,,
1599,,,,,,1514,,,,1488942686.531332,,,,,
1600,,,,,,1514,,,,1488942686.531334,,,,,
1601,,,,,,1514,,,,1488942686.531381,,,,,
1602,,,,,,1514,,,,1488942686.531384,,,,,
1603,,,,,,1514,,,,1488942686.531385,,,,,
1604,,,,,,1514,,,,1488942686.531387,,,,,
1605,,,,,,1514,,,,1488942686.531388,,,,,
1606,,,,,,1514,,,,1488942686.531433,,,,,
1607,,,,,,1514,,,,1488942686.531436,,,,,
1608,,,,,,1514,,,,1488942686.531438,,,,,
1609,,,,,,1514,,,,1488942686.53144,,,,,
1610,,,,,,1514,,,,1488942686.53148,,,,,
1611,,,,,,1514,,,,1488942686.531482,,,,,
1612,,,,,,1514,,,,1488942686.531484,,,,,
1613,,,,,,1514,,,,1488942686.531486,,,,,
1614,,,,,,1514,,,,1488942686.531529,,,,,
1615,,,,,,1514,,,,1488942686.531533,,,,,
1616,,,,,,282,,,,1488942686.531534,,,,,
1617,,59131.0,0.0,,17635.0,1514,,,11.0,1488942686.5316,,,,0.0,
1618,,,,,,1514,,,,1488942686.531633,,,,,
1619,,,,,,1514,,,,1488942686.531647,,,,,
1620,,,,,,1514,,,,1488942686.531661,,,,,
1621,,,,,,1514,,,,1488942686.531673,,,,,
1622,,,,,,1514,,,,1488942686.531694,,,,,
1623,,,,,,1514,,,,1488942686.531707,,,,,
1624,,,,,,1514,,,,1488942686.53172,,,,,
1625,,,,,,1514,,,,1488942686.531734,,,,,
1626,,,,,,1514,,,,1488942686.531746,,,,,
1627,,,,,,1514,,,,1488942686.531758,,,,,
1628,,,,,,1514,,,,1488942686.53177,,,,,
1629,,,,,,1514,,,,1488942686.531784,,,,,
1630,,,,,,1514,,,,1488942686.531795,,,,,
1631,,,,,,1514,,,,1488942686.531808,,,,,
1632,,,,,,1514,,,,1488942686.53182,,,,,
1633,,,,,,1514,,,,1488942686.531832,,,,,
1634,,,,,,1514,,,,1488942686.531844,,,,,
1635,,,,,,1514,,,,1488942686.531857,,,,,
1636,,,,,,1514,,,,1488942686.531868,,,,,
1637,,,,,,1514,,,,1488942686.531881,,,,,
1638,,,,,,1514,,,,1488942686.531893,,,,,
1639,,,,,,1514,,,,1488942686.531905,,,,,
1640,,,,,,1514,,,,1488942686.531917,,,,,
1641,,,,,,1514,,,,1488942686.531931,,,,,
1642,,,,,,1514,,,,1488942686.531944,,,,,
1643,,,,,,1514,,,,1488942686.531956,,,,,
1644,,,,,,1514,,,,1488942686.531968,,,,,
1645,,,,,,1514,,,,1488942686.531981,,,,,
1646,,,,,,1514,,,,1488942686.531993,,,,,
1647,,,,,,1514,,,,1488942686.532006,,,,,
1648,,,,,,1514,,,,1488942686.532017,,,,,
1649,,,,,,1514,,,,1488942686.532031,,,,,
1650,,,,,,1514,,,,1488942686.532043,,,,,
1651,,,,,,1514,,,,1488942686.532055,,,,,
1652,,,,,,1514,,,,1488942686.532067,,,,,
1653,,,,,,1514,,,,1488942686.532079,,,,,
1654,,,,,,282,,,,1488942686.53209,,,,,
1655,,22772.0,0.0,,17635.0,1514,,,12.0,1488942687.532784,,,,8.0,
1656,,,,,,1514,,,,1488942687.532807,,,,,
1657,,,,,,1514,,,,1488942687.532811,,,,,
1658,,,,,,1514,,,,1488942687.532818,,,,,
1659,,,,,,1514,,,,1488942687.53282,,,,,
1660,,,,,,1514,,,,1488942687.532823,,,,,
1661,,,,,,1514,,,,1488942687.53285,,,,,
1662,,,,,,1514,,,,1488942687.532852,,,,,
1663,,,,,,1514,,,,1488942687.532854,,,,,
1664,,,,,,1514,,,,1488942687.532856,,,,,
1665,,,,,,1514,,,,1488942687.532906,,,,,
1666,,,,,,1514,,,,1488942687.53291,,,,,
1667,,,,,,1514,,,,1488942687.532912,,,,,
1668,,,,,,1514,,,,1488942687.532914,,,,,
1669,,,,,,1514,,,,1488942687.532951,,,,,
1670,,,,,,1514,,,,1488942687.532954,,,,,
1671,,,,,,1514,,,,1488942687.532956,,,,,
1672,,,,,,1514,,,,1488942687.532958,,,,,
1673,,,,,,1514,,,,1488942687.532994,,,,,
1674,,,,,,1514,,,,1488942687.532996,,,,,
1675,,,,,,1514,,,,1488942687.532998,,,,,
1676,,,,,,1514,,,,1488942687.532999,,,,,
1677,,,,,,1514,,,,1488942687.533047,,,,,
1678,,,,,,1514,,,,1488942687.533052,,,,,
1679,,,,,,1514,,,,1488942687.533054,,,,,
1680,,,,,,1514,,,,1488942687.533056,,,,,
1681,,,,,,1514,,,,1488942687.533091,,,,,
1682,,,,,,1514,,,,1488942687.533094,,,,,
1683,,,,,,1514,,,,1488942687.533095,,,,,
1684,,,,,,1514,,,,1488942687.533097,,,,,
1685,,,,,,1514,,,,1488942687.533148,,,,,
1686,,,,,,1514,,,,1488942687.533151,,,,,
1687,,,,,,1514,,,,1488942687.533153,,,,,
1688,,,,,,1514,,,,1488942687.533155,,,,,
1689,,,,,,1514,,,,1488942687.533161,,,,,
1690,,,,,,1514,,,,1488942687.533188,,,,,
1691,,,,,,1514,,,,1488942687.533191,,,,,
1692,,,,,,282,,,,1488942687.533192,,,,,
1693,,24820.0,0.0,,17635.0,1514,,,12.0,1488942687.53327,,,,0.0,
1694,,,,,,1514,,,,1488942687.5333,,,,,
1695,,,,,,1514,,,,1488942687.533313,,,,,
1696,,,,,,1514,,,,1488942687.533325,,,,,
1697,,,,,,1514,,,,1488942687.533336,,,,,
1698,,,,,,1514,,,,1488942687.533355,,,,,
1699,,,,,,1514,,,,1488942687.533368,,,,,
1700,,,,,,1514,,,,1488942687.533379,,,,,
1701,,,,,,1514,,,,1488942687.53339,,,,,
1702,,,,,,1514,,,,1488942687.533403,,,,,
1703,,,,,,1514,,,,1488942687.533414,,,,,
1704,,,,,,1514,,,,1488942687.533425,,,,,
1705,,,,,,1514,,,,1488942687.533435,,,,,
1706,,,,,,1514,,,,1488942687.533448,,,,,
1707,,,,,,1514,,,,1488942687.533459,,,,,
1708,,,,,,1514,,,,1488942687.53347,,,,,
1709,,,,,,1514,,,,1488942687.53348,,,,,
1710,,,,,,1514,,,,1488942687.533491,,,,,
1711,,,,,,1514,,,,1488942687.533502,,,,,
1712,,,,,,1514,,,,1488942687.533513,,,,,
1713,,,,,,1514,,,,1488942687.533524,,,,,
1714,,,,,,1514,,,,1488942687.533535,,,,,
1715,,,,,,1514,,,,1488942687.533547,,,,,
1716,,,,,,1514,,,,1488942687.533563,,,,,
1717,,,,,,1514,,,,1488942687.533573,,,,,
1718,,,,,,1514,,,,1488942687.533584,,,,,
1719,,,,,,1514,,,,1488942687.5336,,,,,
1720,,,,,,1514,,,,1488942687.53361,,,,,
1721,,,,,,1514,,,,1488942687.53362,,,,,
1722,,,,,,1514,,,,1488942687.533631,,,,,
1723,,,,,,1514,,,,1488942687.533642,,,,,
1724,,,,,,1514,,,,1488942687.533653,,,,,
1725,,,,,,1514,,,,1488942687.533664,,,,,
1726,,,,,,1514,,,,1488942687.533674,,,,,
1727,,,,,,1514,,,,1488942687.533685,,,,,
1728,,,,,,1514,,,,1488942687.533697,,,,,
1729,,,,,,1514,,,,1488942687.533707,,,,,
1730,,,,,,282,,,,1488942687.533718,,,,,
1731,,47084.0,0.0,,17635.0,1514,,,13.0,1488942688.534413,,,,8.0,
1732,,,,,,1514,,,,1488942688.534427,,,,,
1733,,,,,,1514,,,,1488942688.53443,,,,,
1734,,,,,,1514,,,,1488942688.534433,,,,,
1735,,,,,,1514,,,,1488942688.534435,,,,,
1736,,,,,,1514,,,,1488942688.534437,,,,,
1737,,,,,,1514,,,,1488942688.534499,,,,,
1738,,,,,,1514,,,,1488942688.534504,,,,,
1739,,,,,,1514,,,,1488942688.534506,,,,,
1740,,,,,,1514,,,,1488942688.534515,,,,,
1741,,,,,,1514,,,,1488942688.534539,,,,,
1742,,,,,,1514,,,,1488942688.534541,,,,,
1743,,,,,,1514,,,,1488942688.534543,,,,,
1744,,,,,,1514,,,,1488942688.534544,,,,,
1745,,,,,,1514,,,,1488942688.534594,,,,,
1746,,,,,,1514,,,,1488942688.534597,,,,,
1747,,,,,,1514,,,,1488942688.534602,,,,,
1748,,,,,,1514,,,,1488942688.53461,,,,,
1749,,,,,,1514,,,,1488942688.534639,,,,,
1750,,,,,,1514,,,,1488942688.534641,,,,,
1751,,,,,,1514,,,,1488942688.534649,,,,,
1752,,,,,,1514,,,,1488942688.534651,,,,,
1753,,,,,,1514,,,,1488942688.534691,,,,,
1754,,,,,,1514,,,,1488942688.534694,,,,,
1755,,,,,,1514,,,,1488942688.534696,,,,,
1756,,,,,,1514,,,,1488942688.534698,,,,,
1757,,,,,,1514,,,,1488942688.534744,,,,,
1758,,,,,,1514,,,,1488942688.534747,,,,,
1759,,,,,,1514,,,,1488942688.53475,,,,,
1760,,,,,,1514,,,,1488942688.534752,,,,,
1761,,,,,,1514,,,,1488942688.534754,,,,,
1762,,,,,,1514,,,,1488942688.534791,,,,,
1763,,,,,,1514,,,,1488942688.534793,,,,,
1764,,,,,,1514,,,,1488942688.534796,,,,,
1765,,,,,,1514,,,,1488942688.534798,,,,,
1766,,,,,,1514,,,,1488942688.534844,,,,,
1767,,,,,,1514,,,,1488942688.534849,,,,,
1768,,,,,,282,,,,1488942688.534851,,,,,
1769,,49132.0,0.0,,17635.0,1514,,,13.0,1488942688.534916,,,,0.0,
1770,,,,,,1514,,,,1488942688.53493,,,,,
1771,,,,,,1514,,,,1488942688.534932,,,,,
1772,,,,,,1514,,,,1488942688.534934,,,,,
1773,,,,,,1514,,,,1488942688.534936,,,,,
1774,,,,,,1514,,,,1488942688.534937,,,,,
1775,,,,,,1514,,,,1488942688.534938,,,,,
1776,,,,,,1514,,,,1488942688.53494,,,,,
1777,,,,,,1514,,,,1488942688.534941,,,,,
1778,,,,,,1514,,,,1488942688.534942,,,,,
1779,,,,,,1514,,,,1488942688.534944,,,,,
1780,,,,,,1514,,,,1488942688.534946,,,,,
1781,,,,,,1514,,,,1488942688.534947,,,,,
1782,,,,,,1514,,,,1488942688.534948,,,,,
1783,,,,,,1514,,,,1488942688.53495,,,,,
1784,,,,,,1514,,,,1488942688.534952,,,,,
1785,,,,,,1514,,,,1488942688.534953,,,,,
1786,,,,,,1514,,,,1488942688.534955,,,,,
1787,,,,,,1514,,,,1488942688.534956,,,,,
1788,,,,,,1514,,,,1488942688.534958,,,,,
1789,,,,,,1514,,,,1488942688.53496,,,,,
1790,,,,,,1514,,,,1488942688.534961,,,,,
1791,,,,,,1514,,,,1488942688.534969,,,,,
1792,,,,,,1514,,,,1488942688.534971,,,,,
1793,,,,,,1514,,,,1488942688.534973,,,,,
1794,,,,,,1514,,,,1488942688.534974,,,,,
1795,,,,,,1514,,,,1488942688.534976,,,,,
1796,,,,,,1514,,,,1488942688.534977,,,,,
1797,,,,,,1514,,,,1488942688.534978,,,,,
1798,,,,,,1514,,,,1488942688.53498,,,,,
1799,,,,,,1514,,,,1488942688.534981,,,,,
1800,,,,,,1514,,,,1488942688.534983,,,,,
1801,,,,,,1514,,,,1488942688.534984,,,,,
1802,,,,,,1514,,,,1488942688.534986,,,,,
1803,,,,,,1514,,,,1488942688.534987,,,,,
1804,,,,,,1514,,,,1488942688.534988,,,,,
1805,,,,,,1514,,,,1488942688.53499,,,,,
1806,,,,,,282,,,,1488942688.534991,,,,,
1807,,2789.0,0.0,,17635.0,1514,,,14.0,1488942689.536057,,,,8.0,
1808,,,,,,1514,,,,1488942689.536068,,,,,
1809,,,,,,1514,,,,1488942689.53607,,,,,
1810,,,,,,1514,,,,1488942689.536106,,,,,
1811,,,,,,1514,,,,1488942689.536108,,,,,
1812,,,,,,1514,,,,1488942689.53611,,,,,
1813,,,,,,1514,,,,1488942689.536113,,,,,
1814,,,,,,1514,,,,1488942689.536114,,,,,
1815,,,,,,1514,,,,1488942689.536121,,,,,
1816,,,,,,1514,,,,1488942689.536123,,,,,
1817,,,,,,1514,,,,1488942689.536125,,,,,
1818,,,,,,1514,,,,1488942689.536173,,,,,
1819,,,,,,1514,,,,1488942689.536176,,,,,
1820,,,,,,1514,,,,1488942689.536178,,,,,
1821,,,,,,1514,,,,1488942689.53622,,,,,
1822,,,,,,1514,,,,1488942689.536222,,,,,
1823,,,,,,1514,,,,1488942689.536223,,,,,
1824,,,,,,1514,,,,1488942689.536225,,,,,
1825,,,,,,1514,,,,1488942689.53627,,,,,
1826,,,,,,1514,,,,1488942689.536273,,,,,
1827,,,,,,1514,,,,1488942689.536275,,,,,
1828,,,,,,1514,,,,1488942689.536277,,,,,
1829,,,,,,1514,,,,1488942689.536324,,,,,
1830,,,,,,1514,,,,1488942689.536327,,,,,
1831,,,,,,1514,,,,1488942689.536328,,,,,
1832,,,,,,1514,,,,1488942689.536331,,,,,
1833,,,,,,1514,,,,1488942689.536332,,,,,
1834,,,,,,1514,,,,1488942689.536371,,,,,
1835,,,,,,1514,,,,1488942689.536373,,,,,
1836,,,,,,1514,,,,1488942689.536375,,,,,
1837,,,,,,1514,,,,1488942689.536377,,,,,
1838,,,,,,1514,,,,1488942689.536431,,,,,
1839,,,,,,1514,,,,1488942689.536434,,,,,
1840,,,,,,1514,,,,1488942689.536436,,,,,
1841,,,,,,1514,,,,1488942689.536438,,,,,
1842,,,,,,1514,,,,1488942689.536469,,,,,
1843,,,,,,1514,,,,1488942689.536471,,,,,
1844,,,,,,282,,,,1488942689.536473,,,,,
1845,,4837.0,0.0,,17635.0,1514,,,14.0,1488942689.536548,,,,0.0,
1846,,,,,,1514,,,,1488942689.536556,,,,,
1847,,,,,,1514,,,,1488942689.536558,,,,,
1848,,,,,,1514,,,,1488942689.536559,,,,,
1849,,,,,,1514,,,,1488942689.53656,,,,,
1850,,,,,,1514,,,,1488942689.536561,,,,,
1851,,,,,,1514,,,,1488942689.536562,,,,,
1852,,,,,,1514,,,,1488942689.536564,,,,,
1853,,,,,,1514,,,,1488942689.536565,,,,,
1854,,,,,,1514,,,,1488942689.536566,,,,,
1855,,,,,,1514,,,,1488942689.536567,,,,,
1856,,,,,,1514,,,,1488942689.536568,,,,,
1857,,,,,,1514,,,,1488942689.536569,,,,,
1858,,,,,,1514,,,,1488942689.53657,,,,,
1859,,,,,,1514,,,,1488942689.536571,,,,,
1860,,,,,,1514,,,,1488942689.536572,,,,,
1861,,,,,,1514,,,,1488942689.536574,,,,,
1862,,,,,,1514,,,,1488942689.536575,,,,,
1863,,,,,,1514,,,,1488942689.536576,,,,,
1864,,,,,,1514,,,,1488942689.536577,,,,,
1865,,,,,,1514,,,,1488942689.536578,,,,,
1866,,,,,,1514,,,,1488942689.536579,,,,,
1867,,,,,,1514,,,,1488942689.53658,,,,,
1868,,,,,,1514,,,,1488942689.536581,,,,,
1869,,,,,,1514,,,,1488942689.536582,,,,,
1870,,,,,,1514,,,,1488942689.536583,,,,,
1871,,,,,,1514,,,,1488942689.536584,,,,,
1872,,,,,,1514,,,,1488942689.536585,,,,,
1873,,,,,,1514,,,,1488942689.536587,,,,,
1874,,,,,,1514,,,,1488942689.536588,,,,,
1875,,,,,,1514,,,,1488942689.536589,,,,,
1876,,,,,,1514,,,,1488942689.536593,,,,,
1877,,,,,,1514,,,,1488942689.536594,,,,,
1878,,,,,,1514,,,,1488942689.536595,,,,,
1879,,,,,,1514,,,,1488942689.536597,,,,,
1880,,,,,,1514,,,,1488942689.536598,,,,,
1881,,,,,,1514,,,,1488942689.536598,,,,,
1882,,,,,,282,,,,1488942689.536599,,,,,
1883,,33757.0,0.0,,17635.0,1514,,,15.0,1488942690.53775,,,,8.0,
1884,,,,,,1514,,,,1488942690.537763,,,,,
1885,,,,,,1514,,,,1488942690.537768,,,,,
1886,,,,,,1514,,,,1488942690.53777,,,,,
1887,,,,,,1514,,,,1488942690.537773,,,,,
1888,,,,,,1514,,,,1488942690.537774,,,,,
1889,,,,,,1514,,,,1488942690.537776,,,,,
1890,,,,,,1514,,,,1488942690.537778,,,,,
1891,,,,,,1514,,,,1488942690.53778,,,,,
1892,,,,,,1514,,,,1488942690.537781,,,,,
1893,,,,,,1514,,,,1488942690.537819,,,,,
1894,,,,,,1514,,,,1488942690.537821,,,,,
1895,,,,,,1514,,,,1488942690.537823,,,,,
1896,,,,,,1514,,,,1488942690.537825,,,,,
1897,,,,,,1514,,,,1488942690.537872,,,,,
1898,,,,,,1514,,,,1488942690.537875,,,,,
1899,,,,,,1514,,,,1488942690.537877,,,,,
1900,,,,,,1514,,,,1488942690.53789,,,,,
1901,,,,,,1514,,,,1488942690.537918,,,,,
1902,,,,,,1514,,,,1488942690.537921,,,,,
1903,,,,,,1514,,,,1488942690.537923,,,,,
1904,,,,,,1514,,,,1488942690.537924,,,,,
1905,,,,,,1514,,,,1488942690.537975,,,,,
1906,,,,,,1514,,,,1488942690.537977,,,,,
1907,,,,,,1514,,,,1488942690.537979,,,,,
1908,,,,,,1514,,,,1488942690.537981,,,,,
1909,,,,,,1514,,,,1488942690.537982,,,,,
1910,,,,,,1514,,,,1488942690.538019,,,,,
1911,,,,,,1514,,,,1488942690.538021,,,,,
1912,,,,,,1514,,,,1488942690.538022,,,,,
1913,,,,,,1514,,,,1488942690.538024,,,,,
1914,,,,,,1514,,,,1488942690.538071,,,,,
1915,,,,,,1514,,,,1488942690.538073,,,,,
1916,,,,,,1514,,,,1488942690.538075,,,,,
1917,,,,,,1514,,,,1488942690.538076,,,,,
1918,,,,,,1514,,,,1488942690.538116,,,,,
1919,,,,,,1514,,,,1488942690.538119,,,,,
1920,,,,,,282,,,,1488942690.538121,,,,,
1921,,35805.0,0.0,,17635.0,1514,,,15.0,1488942690.538189,,,,0.0,
1922,,,,,,1514,,,,1488942690.538198,,,,,
1923,,,,,,1514,,,,1488942690.538199,,,,,
1924,,,,,,1514,,,,1488942690.538201,,,,,
1925,,,,,,1514,,,,1488942690.538202,,,,,
1926,,,,,,1514,,,,1488942690.538203,,,,,
1927,,,,,,1514,,,,1488942690.538204,,,,,
1928,,,,,,1514,,,,1488942690.538205,,,,,
1929,,,,,,1514,,,,1488942690.538206,,,,,
1930,,,,,,1514,,,,1488942690.538207,,,,,
1931,,,,,,1514,,,,1488942690.538209,,,,,
1932,,,,,,1514,,,,1488942690.53821,,,,,
1933,,,,,,1514,,,,1488942690.538211,,,,,
1934,,,,,,1514,,,,1488942690.538212,,,,,
1935,,,,,,1514,,,,1488942690.538213,,,,,
1936,,,,,,1514,,,,1488942690.538214,,,,,
1937,,,,,,1514,,,,1488942690.538215,,,,,
1938,,,,,,1514,,,,1488942690.538216,,,,,
1939,,,,,,1514,,,,1488942690.538217,,,,,
1940,,,,,,1514,,,,1488942690.538218,,,,,
1941,,,,,,1514,,,,1488942690.53822,,,,,
1942,,,,,,1514,,,,1488942690.53822,,,,,
1943,,,,,,1514,,,,1488942690.538222,,,,,
1944,,,,,,1514,,,,1488942690.538223,,,,,
1945,,,,,,1514,,,,1488942690.538224,,,,,
1946,,,,,,1514,,,,1488942690.538225,,,,,
1947,,,,,,1514,,,,1488942690.538226,,,,,
1948,,,,,,1514,,,,1488942690.538227,,,,,
1949,,,,,,1514,,,,1488942690.538228,,,,,
1950,,,,,,1514,,,,1488942690.538229,,,,,
1951,,,,,,1514,,,,1488942690.53823,,,,,
1952,,,,,,1514,,,,1488942690.538231,,,,,
1953,,,,,,1514,,,,1488942690.538232,,,,,
1954,,,,,,1514,,,,1488942690.538233,,,,,
1955,,,,,,1514,,,,1488942690.538234,,,,,
1956,,,,,,1514,,,,1488942690.538235,,,,,
1957,,,,,,1514,,,,1488942690.538236,,,,,
1958,,,,,,282,,,,1488942690.538237,,,,,
1959,,52693.0,0.0,,17635.0,1514,,,16.0,1488942691.5394,,,,8.0,
1960,,,,,,1514,,,,1488942691.539419,,,,,
1961,,,,,,1514,,,,1488942691.539421,,,,,
1962,,,,,,1514,,,,1488942691.539423,,,,,
1963,,,,,,1514,,,,1488942691.539424,,,,,
1964,,,,,,1514,,,,1488942691.539426,,,,,
1965,,,,,,1514,,,,1488942691.539511,,,,,
1966,,,,,,1514,,,,1488942691.539516,,,,,
1967,,,,,,1514,,,,1488942691.539517,,,,,
1968,,,,,,1514,,,,1488942691.539519,,,,,
1969,,,,,,1514,,,,1488942691.539521,,,,,
1970,,,,,,1514,,,,1488942691.539523,,,,,
1971,,,,,,1514,,,,1488942691.539524,,,,,
1972,,,,,,1514,,,,1488942691.539526,,,,,
1973,,,,,,1514,,,,1488942691.539588,,,,,
1974,,,,,,1514,,,,1488942691.539592,,,,,
1975,,,,,,1514,,,,1488942691.539594,,,,,
1976,,,,,,1514,,,,1488942691.539596,,,,,
1977,,,,,,1514,,,,1488942691.539642,,,,,
1978,,,,,,1514,,,,1488942691.539645,,,,,
1979,,,,,,1514,,,,1488942691.539646,,,,,
1980,,,,,,1514,,,,1488942691.539648,,,,,
1981,,,,,,1514,,,,1488942691.539667,,,,,
1982,,,,,,1514,,,,1488942691.53967,,,,,
1983,,,,,,1514,,,,1488942691.539671,,,,,
1984,,,,,,1514,,,,1488942691.539673,,,,,
1985,,,,,,1514,,,,1488942691.539675,,,,,
1986,,,,,,1514,,,,1488942691.539712,,,,,
1987,,,,,,1514,,,,1488942691.539714,,,,,
1988,,,,,,1514,,,,1488942691.539716,,,,,
1989,,,,,,1514,,,,1488942691.539718,,,,,
1990,,,,,,1514,,,,1488942691.539764,,,,,
1991,,,,,,1514,,,,1488942691.539767,,,,,
1992,,,,,,1514,,,,1488942691.539769,,,,,
1993,,,,,,1514,,,,1488942691.53977,,,,,
1994,,,,,,1514,,,,1488942691.539809,,,,,
1995,,,,,,1514,,,,1488942691.539811,,,,,
1996,,,,,,282,,,,1488942691.539813,,,,,
1997,,54741.0,0.0,,17635.0,1514,,,16.0,1488942691.539879,,,,0.0,
1998,,,,,,1514,,,,1488942691.539892,,,,,
1999,,,,,,1514,,,,1488942691.539895,,,,,
2000,,,,,,1514,,,,1488942691.539896,,,,,
2001,,,,,,1514,,,,1488942691.539898,,,,,
2002,,,,,,1514,,,,1488942691.539899,,,,,
2003,,,,,,1514,,,,1488942691.5399,,,,,
2004,,,,,,1514,,,,1488942691.539901,,,,,
2005,,,,,,1514,,,,1488942691.539902,,,,,
2006,,,,,,1514,,,,1488942691.539903,,,,,
2007,,,,,,1514,,,,1488942691.539904,,,,,
2008,,,,,,1514,,,,1488942691.539905,,,,,
2009,,,,,,1514,,,,1488942691.539906,,,,,
2010,,,,,,1514,,,,1488942691.539908,,,,,
2011,,,,,,1514,,,,1488942691.539909,,,,,
