,ethDst,ethSrc,ipv4Dst,ipv4Flg,ipv4Frg,ipv4Ihl,ipv4Len,ipv4Pro,ipv4Src,ipv4TTL,ipv4Tos,len,time
184,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942608.771092
185,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942608.771093
186,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942608.771094
187,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942609.794989
188,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942609.795004
189,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942609.795007
190,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942609.795011
191,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942609.795013
192,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942609.795016
193,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942609.795043
194,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942609.795046
195,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942609.795048
196,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942609.795049
197,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942609.795051
198,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942609.795084
199,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942609.795096
200,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942609.795097
201,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942609.795099
202,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942609.7951
203,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942609.795101
204,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942609.795102
205,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942609.795103
206,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942609.795104
207,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942609.795105
208,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942609.795106
209,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942610.818949
210,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942610.818968
211,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942610.818972
212,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942610.818975
213,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942610.818982
214,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942610.818984
215,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942610.819013
216,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942610.819017
217,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942610.819024
218,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942610.819026
219,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942610.819029
220,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942610.819073
221,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942610.819083
222,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942610.819085
223,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942610.819086
224,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942610.819087
225,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942610.819088
226,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942610.819089
227,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942610.81909
228,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942610.819091
229,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942610.819092
230,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942610.819093
231,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942611.842908
232,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942611.842926
233,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942611.842929
234,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942611.842931
235,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942611.842934
236,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942611.842935
237,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942611.842974
238,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942611.842985
239,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942611.842988
240,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942611.84299
241,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942611.842993
242,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942611.843035
243,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942611.843045
244,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942611.843046
245,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942611.843047
246,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942611.843048
247,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942611.843049
248,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942611.84305
249,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942611.843051
250,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942611.843052
251,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942611.843054
252,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942611.843055
253,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942612.843063
254,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942612.843083
255,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942612.843085
256,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942612.843089
257,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942612.843091
258,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942612.843093
259,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942612.843127
260,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942612.84313
261,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942612.843132
262,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942612.843134
263,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942612.843136
264,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942612.843168
265,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942612.843178
266,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942612.843185
267,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942612.843187
268,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942612.843188
269,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942612.843189
270,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942612.84319
271,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942612.843191
272,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942612.843192
273,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942612.843193
274,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942612.843194
275,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942613.890807
276,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942613.890826
277,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942613.890829
278,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942613.890832
279,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942613.890835
280,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942613.890837
281,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942613.890874
282,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942613.890877
283,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942613.890879
284,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942613.890881
285,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942613.890883
286,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942613.890916
287,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942613.890925
288,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942613.890927
289,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942613.890928
290,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942613.890929
291,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942613.89093
292,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942613.890931
293,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942613.890932
294,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942613.890933
295,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942613.890934
296,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942613.890935
297,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942614.91486
298,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942614.914882
299,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942614.914888
300,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942614.91489
301,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942614.914891
302,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942614.914893
303,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942614.914894
304,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942614.914896
305,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942614.914898
306,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942614.9149
307,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942614.914901
308,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942614.914934
309,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942614.914946
310,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942614.914948
311,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942614.914949
312,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942614.91495
313,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942614.914951
314,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942614.914952
315,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942614.914953
316,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942614.914954
317,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942614.914955
318,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942614.914956
319,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942615.93867
320,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942615.938691
321,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942615.938693
322,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942615.938695
323,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942615.938697
324,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942615.938745
325,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942615.938749
326,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942615.938751
327,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942615.938752
328,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942615.938788
329,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942615.93879
330,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942615.938823
331,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942615.938832
332,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942615.938834
333,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942615.938835
334,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942615.938836
335,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942615.938837
336,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942615.938838
337,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942615.938839
338,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942615.93884
339,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942615.938841
340,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942615.938842
341,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942616.939145
342,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942616.939162
343,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942616.939167
344,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942616.939169
345,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942616.939171
346,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942616.939173
347,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942616.939203
348,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942616.939207
349,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1480,5,1500,1,192.168.238.229,64,0,1514,1488942616.939208
350,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1665,5,1500,1,192.168.238.229,64,0,1514,1488942616.93921
351,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,0,1850,5,228,1,192.168.238.229,64,0,242,1488942616.939212
352,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,0,5,1500,1,192.168.238.50,64,0,1514,1488942616.939247
353,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,185,5,1500,1,192.168.238.50,64,0,1514,1488942616.939256
354,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,370,5,1500,1,192.168.238.50,64,0,1514,1488942616.939257
355,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,555,5,1500,1,192.168.238.50,64,0,1514,1488942616.939259
356,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,740,5,1500,1,192.168.238.50,64,0,1514,1488942616.93926
357,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,925,5,1500,1,192.168.238.50,64,0,1514,1488942616.939261
358,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1110,5,1500,1,192.168.238.50,64,0,1514,1488942616.939262
359,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1295,5,1500,1,192.168.238.50,64,0,1514,1488942616.939263
360,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1480,5,1500,1,192.168.238.50,64,0,1514,1488942616.939265
361,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,1,1665,5,1500,1,192.168.238.50,64,0,1514,1488942616.939266
362,00:22:15:8b:e3:ba,00:0c:29:ff:bf:45,192.168.238.229,0,1850,5,228,1,192.168.238.50,64,0,242,1488942616.939267
363,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,0,5,1500,1,192.168.238.229,64,0,1514,1488942617.986658
364,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,185,5,1500,1,192.168.238.229,64,0,1514,1488942617.986676
365,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,370,5,1500,1,192.168.238.229,64,0,1514,1488942617.986679
366,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,555,5,1500,1,192.168.238.229,64,0,1514,1488942617.986681
367,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,740,5,1500,1,192.168.238.229,64,0,1514,1488942617.986684
368,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,925,5,1500,1,192.168.238.229,64,0,1514,1488942617.986686
369,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1110,5,1500,1,192.168.238.229,64,0,1514,1488942617.986707
370,00:0c:29:ff:bf:45,00:22:15:8b:e3:ba,192.168.238.50,1,1295,5,1500,1,192.168.238.229,64,0,1514,1488942617.98671
